0.0,YZZYYZZY
1.5253256224066558,IIIIIIII
-0.6921496164450819,IIZIIIII
-0.4043851244705001,IZIIIIII
-0.4043851244705001,IIIIIZII
-0.6921496164450818,IIIIIIZI
0.08647780044339264,IZZIIIII
0.0342610794129385,YZZYYZZY
0.09542765898647504,IZIIIIZI
0.09652650762551396,IZIIIZII
0.09542765898647504,IIZIIZII
0.1159589087829886,IIZIIIZI
0.08647780044339264,IIIIIZZI
0.0,YZZYXZZX
0.0342610794129385,YZZYXZZX
0.0,XZZXYZZY
0.0342610794129385,XZZXYZZY
0.0,XZZXXZZX
0.0342610794129385,XZZXXZZX
0.0,YZZYXXXX
-0.005591850052488086,YZZYIXXI
0.030819246688616207,YZZYIIXX
-0.0198696275605799,YZZYXXII
-0.017318726572294618,IIIIXIXI
-0.01541210503971709,IIIIXXXX
0.023907160243420156,IIIIIXIX
0.0,YZZYYYYY
-0.005591850052488086,YZZYIYYI
0.030819246688616207,YZZYIIYY
-0.0198696275605799,YZZYYYII
-0.017318726572294618,IIIIYIYI
-0.01541210503971709,IIIIYYYY
0.023907160243420156,IIIIIYIY
0.0,XZZXXXXX
-0.005591850052488086,XZZXIXXI
0.030819246688616207,XZZXIIXX
-0.0198696275605799,XZZXXXII
0.0,XZZXYYYY
-0.005591850052488086,XZZXIYYI
0.030819246688616207,XZZXIIYY
-0.0198696275605799,XZZXYYII
0.0,YYYYYZZY
0.023907160243420156,IYIYIIII
-0.017318726572294618,YIYIIIII
-0.015412105039717084,YYYYIIII
-0.0198696275605799,YYIIYZZY
-0.005591850052488085,IYYIYZZY
0.030819246688616207,IIYYYZZY
0.0,YYYYXZZX
-0.0198696275605799,YYIIXZZX
-0.005591850052488085,IYYIXZZX
0.030819246688616207,IIYYXZZX
0.0,XXXXYZZY
0.023907160243420156,IXIXIIII
-0.017318726572294618,XIXIIIII
-0.015412105039717084,XXXXIIII
-0.0198696275605799,XXIIYZZY
-0.005591850052488085,IXXIYZZY
0.030819246688616207,IIXXYZZY
0.0,XXXXXZZX
-0.0198696275605799,XXIIXZZX
-0.005591850052488085,IXXIXZZX
0.030819246688616207,IIXXXZZX
0.0,YZYYXXZX
0.08794122934165582,YZYIIIII
-0.05255329774132766,IIIIIXZX
-0.01838610620502466,YZYIIXZX
-0.02996880154502259,YZYIIIZI
0.013785633495284501,IZIIIXZX
-0.021003955092205172,IIYYXXII
0.0,YZYYYYZY
-0.05255329774132766,IIIIIYZY
-0.01838610620502466,YZYIIYZY
0.013785633495284501,IZIIIYZY
-0.021003955092205172,IIYYYYII
0.0,XZXXXXZX
0.08794122934165582,XZXIIIII
-0.01838610620502466,XZXIIXZX
-0.02996880154502259,XZXIIIZI
-0.021003955092205172,IIXXXXII
0.0,XZXXYYZY
-0.01838610620502466,XZXIIYZY
-0.021003955092205172,IIXXYYII
0.0,YZYYYZYY
0.08794122934165581,IIIIYZYI
-0.012608046401606652,YZYIIZII
0.027263069036128847,YZYIYZYI
-0.012608046401606652,IZIIYZYI
0.03211770000941987,IIYYIIYY
0.0,YZYYXZXX
0.08794122934165581,IIIIXZXI
0.027263069036128847,YZYIXZXI
-0.012608046401606652,IZIIXZXI
0.03211770000941987,IIYYIIXX
0.0,XZXXYZYY
-0.012608046401606652,XZXIIZII
0.027263069036128847,XZXIYZYI
0.03211770000941987,IIXXIIYY
0.0,XZXXXZXX
0.027263069036128847,XZXIXZXI
0.03211770000941987,IIXXIIXX
0.0,YYZYYZYY
-0.05255329774132767,IYZYIIII
-0.021003955092205172,YYIIIIYY
-0.01838610620502466,IYZYYZYI
0.013785633495284501,IYZYIZII
-0.02996880154502259,IIZIYZYI
0.0,YYZYXZXX
-0.021003955092205172,YYIIIIXX
-0.01838610620502466,IYZYXZXI
-0.02996880154502259,IIZIXZXI
0.0,XXZXYZYY
-0.05255329774132767,IXZXIIII
-0.021003955092205172,XXIIIIYY
-0.01838610620502466,IXZXYZYI
0.013785633495284501,IXZXIZII
0.0,XXZXXZXX
-0.021003955092205172,XXIIIIXX
-0.01838610620502466,IXZXXZXI
0.0,YYZYYYZY
0.02016748720380559,YYIIYYII
0.016976725669297192,IYZYIYZY
0.02470589505418177,IYZYIIZI
0.02470589505418177,IIZIIYZY
0.0,YYZYXXZX
0.02016748720380559,YYIIXXII
0.016976725669297192,IYZYIXZX
0.02470589505418177,IIZIIXZX
0.0,XXZXYYZY
0.02016748720380559,XXIIYYII
0.016976725669297192,IXZXIYZY
0.02470589505418177,IXZXIIZI
0.0,XXZXXXZX
0.02016748720380559,XXIIXXII
0.016976725669297192,IXZXIXZX
0.0,YYYYYYYY
-0.004710680170687968,YYIIIYYI
0.008949858543082407,IYYIIYYI
-0.0007987348107616162,IYYIIIYY
-0.004710680170687968,IYYIYYII
-0.0007987348107616162,IIYYIYYI
0.0,YYYYXXXX
-0.004710680170687968,YYIIIXXI
0.008949858543082407,IYYIIXXI
-0.0007987348107616162,IYYIIIXX
-0.004710680170687968,IYYIXXII
-0.0007987348107616162,IIYYIXXI
0.0,XXXXYYYY
-0.004710680170687968,XXIIIYYI
0.008949858543082407,IXXIIYYI
-0.0007987348107616162,IXXIIIYY
-0.004710680170687968,IXXIYYII
-0.0007987348107616162,IIXXIYYI
0.0,XXXXXXXX
-0.004710680170687968,XXIIIXXI
0.008949858543082407,IXXIIXXI
-0.0007987348107616162,IXXIIIXX
-0.004710680170687968,IXXIXXII
-0.0007987348107616162,IIXXIXXI
0.0,YXXYYXXY
-0.012794256152536574,YXXYIIII
-0.012794256152536574,IIIIYXXY
0.0,XYYXXYYX
-0.012794256152536574,XYYXIIII
-0.012794256152536574,IIIIXYYX
0.0,ZYZYZXZX
-0.2724180193998683,ZIIIIIII
-0.2724180193998682,IIIIZIII
0.015961155441576884,ZYZYIIII
0.03583078300215678,ZIIIIXZX
0.1328282413043635,ZIIIIIZI
0.10556517226823464,ZIZIIIII
0.1619798167438987,ZIIIZIII
0.03583078300215678,IYZYZIII
0.1328282413043635,IIZIZIII
0.015961155441576884,IIIIZXZX
0.10556517226823464,IIIIZIZI
0.0,ZXZXZYZY
0.015961155441576884,ZXZXIIII
0.03583078300215678,ZIIIIYZY
0.03583078300215678,IXZXZIII
0.015961155441576884,IIIIZYZY
0.0,ZYZYYZYZ
-1.0346287559322498,IIIIIIIZ
-0.041611907907888844,ZIIIYZYI
0.16521846395853979,ZIIIIIIZ
0.1084835363944962,ZIIIIZII
0.041946477622790114,IYZYIIIZ
0.1379680988848799,IIZIIIIZ
-0.01941919594502728,IIIIYZYZ
0.09368490275669497,IIIIIZIZ
0.0,ZXZXXZXZ
-0.041611907907888844,ZIIIXZXI
0.041946477622790114,IXZXIIIZ
-0.01941919594502728,IIIIXZXZ
0.0,YZYZZZZZ
-1.0346287559322498,IIIZIIII
-0.050238442633643486,YZYIIIIZ
-0.04161190790788884,YZYIZIII
-0.01941919594502728,YZYZIIII
0.11066162842599216,IZIIIIIZ
0.09368490275669497,IZIZIIII
0.1084835363944962,IZIIZIII
0.16521846395853979,IIIZZIII
0.11066162842599216,IIIZIZII
0.1379680988848799,IIIZIIZI
0.18449350486670163,IIIZIIIZ
0.08831604919069061,IIIIZZII
0.13095738454560127,IIIIZIIZ
0.10585039887546002,IIIIIIZZ
0.0,XZXZZIIZ
-0.050238442633643486,XZXIIIIZ
-0.04161190790788884,XZXIZIII
-0.01941919594502728,XZXZIIII
0.0,ZZZZXZXI
0.13095738454560127,ZIIZIIII
0.08831604919069061,ZZIIIIII
0.10585039887546002,IIZZIIII
-0.050238442633643486,IIIZXZXI
0.0,IIIZYZYI
-0.050238442633643486,IIIZYZYI
0.0,IIIZIXZX
0.04194647762279012,IIIZIXZX
0.0,IIIZIYZY
0.04194647762279012,IIIZIYZY
0.0,XXYYYYXX
-0.0026178488871805078,XXYYIIII
-0.002617848887180506,IIIIYYXX
0.0,YYXXXXYY
-0.0026178488871805078,YYXXIIII
-0.002617848887180506,IIIIXXYY
